1, none, biomesoplenty:origin_valley, MONSTER, alexsmobs:centipede_head,10,1,1
2896, forest, autumnity:yellow_spotted_forest, CREATURE, minecraft:wolf,10,4,4
2897, forest, autumnity:yellow_spotted_forest, AMBIENT, alexsmobs:cockroach,10,5,5
2898, forest, autumnity:yellow_spotted_forest, AMBIENT, minecraft:bat,10,8,8
2899, forest, atmospheric:sparse_rainforest_basin, MONSTER, alexsmobs:centipede_head,10,1,1
2900, forest, atmospheric:sparse_rainforest_basin, MONSTER, lurkermod:lurker,35,1,1
2901, forest, atmospheric:sparse_rainforest_basin, MONSTER, minecraft:creeper,50,4,4
2902, forest, atmospheric:sparse_rainforest_basin, MONSTER, minecraft:enderman,10,1,4
2903, forest, atmospheric:sparse_rainforest_basin, MONSTER, minecraft:skeleton,50,4,4
2904, forest, atmospheric:sparse_rainforest_basin, MONSTER, minecraft:slime,50,4,4
2905, forest, atmospheric:sparse_rainforest_basin, MONSTER, minecraft:spider,50,4,4
2906, forest, atmospheric:sparse_rainforest_basin, MONSTER, minecraft:witch,10,1,1
2907, forest, atmospheric:sparse_rainforest_basin, MONSTER, minecraft:zombie,50,4,4
2908, forest, atmospheric:sparse_rainforest_basin, MONSTER, minecraft:zombie_villager,10,1,1
2909, forest, atmospheric:sparse_rainforest_basin, MONSTER, quark:stoneling,50,1,1
2910, forest, atmospheric:sparse_rainforest_basin, MONSTER, quark:toretoise,50,1,1
2911, forest, atmospheric:sparse_rainforest_basin, CREATURE, alexsmobs:capuchin_monkey,55,9,12
2912, forest, atmospheric:sparse_rainforest_basin, CREATURE, alexsmobs:crow,10,3,5
2913, forest, atmospheric:sparse_rainforest_basin, CREATURE, alexsmobs:fly,10,2,3
2914, forest, atmospheric:sparse_rainforest_basin, CREATURE, alexsmobs:gorilla,35,7,7
2915, forest, atmospheric:sparse_rainforest_basin, CREATURE, alexsmobs:grizzly_bear,10,2,3
2916, forest, atmospheric:sparse_rainforest_basin, CREATURE, alexsmobs:hummingbird,39,7,7
2917, forest, atmospheric:sparse_rainforest_basin, CREATURE, alexsmobs:raccoon,10,2,4
2918, forest, atmospheric:sparse_rainforest_basin, CREATURE, minecraft:chicken,10,4,4
2919, forest, atmospheric:sparse_rainforest_basin, CREATURE, minecraft:cow,10,4,4
2920, forest, atmospheric:sparse_rainforest_basin, CREATURE, minecraft:parrot,40,1,2
2921, forest, atmospheric:sparse_rainforest_basin, CREATURE, minecraft:pig,10,4,4
2922, forest, atmospheric:sparse_rainforest_basin, CREATURE, minecraft:sheep,12,4,4
2923, forest, atmospheric:sparse_rainforest_basin, CREATURE, minecraft:wolf,10,4,4
2924, forest, atmospheric:sparse_rainforest_basin, AMBIENT, alexsmobs:cockroach,10,5,5
2925, forest, atmospheric:sparse_rainforest_basin, AMBIENT, minecraft:bat,10,8,8
2926, taiga, biomesoplenty:coniferous_lakes, MONSTER, alexsmobs:centipede_head,10,1,1
2927, taiga, biomesoplenty:coniferous_lakes, MONSTER, lurkermod:lurker,35,1,1
2928, taiga, biomesoplenty:coniferous_lakes, MONSTER, minecraft:creeper,50,4,4
2929, taiga, biomesoplenty:coniferous_lakes, MONSTER, minecraft:enderman,10,1,4
2930, taiga, biomesoplenty:coniferous_lakes, MONSTER, minecraft:skeleton,50,4,4
2931, taiga, biomesoplenty:coniferous_lakes, MONSTER, minecraft:slime,50,4,4
2932, taiga, biomesoplenty:coniferous_lakes, MONSTER, minecraft:spider,50,4,4
2933, taiga, biomesoplenty:coniferous_lakes, MONSTER, minecraft:witch,10,1,1
2934, taiga, biomesoplenty:coniferous_lakes, MONSTER, minecraft:zombie,50,4,4
2935, taiga, biomesoplenty:coniferous_lakes, MONSTER, minecraft:zombie_villager,10,1,1
2936, taiga, biomesoplenty:coniferous_lakes, MONSTER, quark:stoneling,50,1,1
2937, taiga, biomesoplenty:coniferous_lakes, MONSTER, quark:toretoise,50,1,1
2938, taiga, biomesoplenty:coniferous_lakes, CREATURE, alexsmobs:crow,10,3,5
2939, taiga, biomesoplenty:coniferous_lakes, CREATURE, alexsmobs:fly,10,2,3
2940, taiga, biomesoplenty:coniferous_lakes, CREATURE, alexsmobs:grizzly_bear,10,2,3
2941, taiga, biomesoplenty:coniferous_lakes, CREATURE, alexsmobs:raccoon,10,2,4
2942, taiga, biomesoplenty:coniferous_lakes, CREATURE, minecraft:fox,10,2,4
2943, taiga, biomesoplenty:coniferous_lakes, CREATURE, minecraft:rabbit,10,2,3
2944, taiga, biomesoplenty:coniferous_lakes, CREATURE, minecraft:wolf,10,4,4
2945, taiga, biomesoplenty:coniferous_lakes, AMBIENT, alexsmobs:cockroach,10,5,5
2946, taiga, biomesoplenty:coniferous_lakes, AMBIENT, minecraft:bat,10,8,8
2947, taiga, biomesoplenty:coniferous_lakes, WATER_AMBIENT, minecraft:salmon,10,1,5
2948, savanna, biomesoplenty:dry_boneyard, MONSTER, alexsmobs:centipede_head,10,1,1
2949, savanna, biomesoplenty:dry_boneyard, MONSTER, lurkermod:lurker,35,1,1
2950, savanna, biomesoplenty:dry_boneyard, MONSTER, minecraft:creeper,50,4,4
2951, savanna, biomesoplenty:dry_boneyard, MONSTER, minecraft:enderman,10,1,4
2952, savanna, biomesoplenty:dry_boneyard, MONSTER, minecraft:skeleton,50,4,4
2953, savanna, biomesoplenty:dry_boneyard, MONSTER, minecraft:slime,50,4,4
2954, savanna, biomesoplenty:dry_boneyard, MONSTER, minecraft:spider,50,4,4
2955, savanna, biomesoplenty:dry_boneyard, MONSTER, minecraft:witch,10,1,1
2956, savanna, biomesoplenty:dry_boneyard, MONSTER, minecraft:zombie,50,4,4
2957, savanna, biomesoplenty:dry_boneyard, MONSTER, minecraft:zombie_villager,10,1,1
2958, savanna, biomesoplenty:dry_boneyard, MONSTER, quark:stoneling,50,1,1
2959, savanna, biomesoplenty:dry_boneyard, MONSTER, quark:toretoise,50,1,1
2960, savanna, biomesoplenty:dry_boneyard, CREATURE, alexsmobs:elephant,30,3,5
2961, savanna, biomesoplenty:dry_boneyard, CREATURE, alexsmobs:fly,10,2,3
2962, savanna, biomesoplenty:dry_boneyard, CREATURE, alexsmobs:gazelle,40,7,7
2963, savanna, biomesoplenty:dry_boneyard, AMBIENT, alexsmobs:cockroach,10,5,5
2964, savanna, biomesoplenty:dry_boneyard, AMBIENT, minecraft:bat,10,8,8
2965, taiga, minecraft:snowy_taiga_hills, MONSTER, alexsmobs:centipede_head,10,1,1
2966, taiga, minecraft:snowy_taiga_hills, MONSTER, lurkermod:lurker,35,1,1
2967, taiga, minecraft:snowy_taiga_hills, MONSTER, minecraft:creeper,50,4,4
2968, taiga, minecraft:snowy_taiga_hills, MONSTER, minecraft:enderman,10,1,4
2969, taiga, minecraft:snowy_taiga_hills, MONSTER, minecraft:skeleton,50,4,4
2970, taiga, minecraft:snowy_taiga_hills, MONSTER, minecraft:slime,50,4,4
2971, taiga, minecraft:snowy_taiga_hills, MONSTER, minecraft:spider,50,4,4
2972, taiga, minecraft:snowy_taiga_hills, MONSTER, minecraft:witch,10,1,1
2973, taiga, minecraft:snowy_taiga_hills, MONSTER, minecraft:zombie,50,4,4
2974, taiga, minecraft:snowy_taiga_hills, MONSTER, minecraft:zombie_villager,10,1,1
2975, taiga, minecraft:snowy_taiga_hills, MONSTER, quark:stoneling,50,1,1
2976, taiga, minecraft:snowy_taiga_hills, MONSTER, quark:toretoise,50,1,1
2977, taiga, minecraft:snowy_taiga_hills, MONSTER, cnb:yeti,1,1,1
2978, taiga, minecraft:snowy_taiga_hills, CREATURE, alexsmobs:crow,10,3,5
2979, taiga, minecraft:snowy_taiga_hills, CREATURE, alexsmobs:fly,10,2,3
2980, taiga, minecraft:snowy_taiga_hills, CREATURE, alexsmobs:grizzly_bear,10,2,3
2981, taiga, minecraft:snowy_taiga_hills, CREATURE, alexsmobs:moose,15,3,4
2982, taiga, minecraft:snowy_taiga_hills, CREATURE, alexsmobs:raccoon,10,2,4
2983, taiga, minecraft:snowy_taiga_hills, CREATURE, minecraft:fox,10,2,4
2984, taiga, minecraft:snowy_taiga_hills, CREATURE, minecraft:rabbit,10,2,3
2985, taiga, minecraft:snowy_taiga_hills, CREATURE, minecraft:wolf,10,4,4
2986, taiga, minecraft:snowy_taiga_hills, AMBIENT, alexsmobs:cockroach,10,5,5
2987, taiga, minecraft:snowy_taiga_hills, AMBIENT, minecraft:bat,10,8,8
2988, icy, minecraft:snowy_mountains, MONSTER, alexsmobs:centipede_head,10,1,1
2989, icy, minecraft:snowy_mountains, MONSTER, lurkermod:lurker,35,1,1
2990, icy, minecraft:snowy_mountains, MONSTER, minecraft:creeper,50,4,4
2991, icy, minecraft:snowy_mountains, MONSTER, minecraft:enderman,10,1,4
2992, icy, minecraft:snowy_mountains, MONSTER, minecraft:skeleton,20,4,4
2993, icy, minecraft:snowy_mountains, MONSTER, minecraft:slime,50,4,4
2994, icy, minecraft:snowy_mountains, MONSTER, minecraft:spider,50,4,4
2995, icy, minecraft:snowy_mountains, MONSTER, minecraft:stray,50,4,4
2996, icy, minecraft:snowy_mountains, MONSTER, minecraft:witch,10,1,1
2997, icy, minecraft:snowy_mountains, MONSTER, minecraft:zombie,50,4,4
2998, icy, minecraft:snowy_mountains, MONSTER, minecraft:zombie_villager,10,1,1
2999, icy, minecraft:snowy_mountains, MONSTER, quark:stoneling,50,1,1
3000, icy, minecraft:snowy_mountains, MONSTER, quark:toretoise,50,1,1
3001, icy, minecraft:snowy_mountains, MONSTER, savageandravage:iceologer,10,1,1
3002, icy, minecraft:snowy_mountains, MONSTER, cnb:yeti,1,1,1
3003, icy, minecraft:snowy_mountains, CREATURE, alexsmobs:fly,10,2,3
3004, icy, minecraft:snowy_mountains, CREATURE, alexsmobs:snow_leopard,20,1,2
3005, icy, minecraft:snowy_mountains, CREATURE, alexsmobs:sunbird,10,1,1
3006, icy, minecraft:snowy_mountains, CREATURE, minecraft:polar_bear,10,1,2
3007, icy, minecraft:snowy_mountains, CREATURE, minecraft:rabbit,10,2,3
3008, icy, minecraft:snowy_mountains, AMBIENT, alexsmobs:cockroach,10,5,5
3009, icy, minecraft:snowy_mountains, AMBIENT, minecraft:bat,10,8,8
3010, forest, biomesoplenty:redwood_forest, MONSTER, alexsmobs:centipede_head,10,1,1
3011, forest, biomesoplenty:redwood_forest, MONSTER, lurkermod:lurker,35,1,1
3012, forest, biomesoplenty:redwood_forest, MONSTER, minecraft:creeper,50,4,4
3013, forest, biomesoplenty:redwood_forest, MONSTER, minecraft:enderman,10,1,4
3014, forest, biomesoplenty:redwood_forest, MONSTER, minecraft:skeleton,50,4,4
3015, forest, biomesoplenty:redwood_forest, MONSTER, minecraft:slime,50,4,4
3016, forest, biomesoplenty:redwood_forest, MONSTER, minecraft:spider,50,4,4
3017, forest, biomesoplenty:redwood_forest, MONSTER, minecraft:witch,10,1,1
3018, forest, biomesoplenty:redwood_forest, MONSTER, minecraft:zombie,50,4,4
3019, forest, biomesoplenty:redwood_forest, MONSTER, minecraft:zombie_villager,10,1,1
3020, forest, biomesoplenty:redwood_forest, MONSTER, quark:stoneling,50,1,1
3021, forest, biomesoplenty:redwood_forest, MONSTER, quark:toretoise,50,1,1
3022, forest, biomesoplenty:redwood_forest, CREATURE, alexsmobs:crow,10,3,5
3023, forest, biomesoplenty:redwood_forest, CREATURE, alexsmobs:fly,10,2,3
3024, forest, biomesoplenty:redwood_forest, CREATURE, alexsmobs:grizzly_bear,10,2,3
3025, forest, biomesoplenty:redwood_forest, CREATURE, alexsmobs:raccoon,10,2,4
3026, forest, biomesoplenty:redwood_forest, CREATURE, minecraft:chicken,10,4,4
3027, forest, biomesoplenty:redwood_forest, CREATURE, minecraft:pig,10,4,4
3028, forest, biomesoplenty:redwood_forest, AMBIENT, alexsmobs:cockroach,10,5,5
3029, forest, biomesoplenty:redwood_forest, AMBIENT, minecraft:bat,10,8,8
3030, taiga, biomesoplenty:tundra_basin, MONSTER, alexsmobs:centipede_head,10,1,1
3031, taiga, biomesoplenty:tundra_basin, MONSTER, lurkermod:lurker,35,1,1
3032, taiga, biomesoplenty:tundra_basin, MONSTER, minecraft:creeper,50,4,4
3033, taiga, biomesoplenty:tundra_basin, MONSTER, minecraft:enderman,10,1,4
3034, taiga, biomesoplenty:tundra_basin, MONSTER, minecraft:skeleton,50,4,4
3035, taiga, biomesoplenty:tundra_basin, MONSTER, minecraft:slime,50,4,4
3036, taiga, biomesoplenty:tundra_basin, MONSTER, minecraft:spider,50,4,4
3037, taiga, biomesoplenty:tundra_basin, MONSTER, minecraft:stray,50,4,4
3038, taiga, biomesoplenty:tundra_basin, MONSTER, minecraft:witch,10,1,1
3039, taiga, biomesoplenty:tundra_basin, MONSTER, minecraft:zombie,50,4,4
3040, taiga, biomesoplenty:tundra_basin, MONSTER, minecraft:zombie_villager,10,1,1
3041, taiga, biomesoplenty:tundra_basin, MONSTER, quark:stoneling,50,1,1
3042, taiga, biomesoplenty:tundra_basin, MONSTER, quark:toretoise,50,1,1
3043, taiga, biomesoplenty:tundra_basin, CREATURE, alexsmobs:fly,10,2,3
3044, taiga, biomesoplenty:tundra_basin, AMBIENT, alexsmobs:cockroach,10,5,5
3045, taiga, biomesoplenty:tundra_basin, AMBIENT, minecraft:bat,10,8,8
3046, forest, atmospheric:rainforest_basin, MONSTER, alexsmobs:centipede_head,10,1,1
3047, forest, atmospheric:rainforest_basin, MONSTER, lurkermod:lurker,35,1,1
3048, forest, atmospheric:rainforest_basin, MONSTER, minecraft:creeper,50,4,4
3049, forest, atmospheric:rainforest_basin, MONSTER, minecraft:enderman,10,1,4
3050, forest, atmospheric:rainforest_basin, MONSTER, minecraft:skeleton,50,4,4
3051, forest, atmospheric:rainforest_basin, MONSTER, minecraft:slime,50,4,4
3052, forest, atmospheric:rainforest_basin, MONSTER, minecraft:spider,50,4,4
3053, forest, atmospheric:rainforest_basin, MONSTER, minecraft:witch,10,1,1
3054, forest, atmospheric:rainforest_basin, MONSTER, minecraft:zombie,50,4,4
3055, forest, atmospheric:rainforest_basin, MONSTER, minecraft:zombie_villager,10,1,1
3056, forest, atmospheric:rainforest_basin, MONSTER, quark:stoneling,50,1,1
3057, forest, atmospheric:rainforest_basin, MONSTER, quark:toretoise,50,1,1
3058, forest, atmospheric:rainforest_basin, CREATURE, alexsmobs:capuchin_monkey,55,9,12
3059, forest, atmospheric:rainforest_basin, CREATURE, alexsmobs:crow,10,3,5
3060, forest, atmospheric:rainforest_basin, CREATURE, alexsmobs:fly,10,2,3
3061, forest, atmospheric:rainforest_basin, CREATURE, alexsmobs:gorilla,35,7,7
3062, forest, atmospheric:rainforest_basin, CREATURE, alexsmobs:grizzly_bear,10,2,3
3063, forest, atmospheric:rainforest_basin, CREATURE, alexsmobs:hummingbird,39,7,7
3064, forest, atmospheric:rainforest_basin, CREATURE, alexsmobs:raccoon,10,2,4
3065, forest, atmospheric:rainforest_basin, CREATURE, minecraft:chicken,10,4,4
3066, forest, atmospheric:rainforest_basin, CREATURE, minecraft:cow,10,4,4
3067, forest, atmospheric:rainforest_basin, CREATURE, minecraft:parrot,40,1,2
3068, forest, atmospheric:rainforest_basin, CREATURE, minecraft:pig,10,4,4
3069, forest, atmospheric:rainforest_basin, CREATURE, minecraft:sheep,12,4,4
3070, forest, atmospheric:rainforest_basin, CREATURE, minecraft:wolf,10,4,4
3071, forest, atmospheric:rainforest_basin, AMBIENT, alexsmobs:cockroach,10,5,5
3072, forest, atmospheric:rainforest_basin, AMBIENT, minecraft:bat,10,8,8
3073, forest, minecraft:wooded_hills, MONSTER, alexsmobs:centipede_head,10,1,1
3074, forest, minecraft:wooded_hills, MONSTER, lurkermod:lurker,35,1,1
3075, forest, minecraft:wooded_hills, MONSTER, minecraft:creeper,50,4,4
3076, forest, minecraft:wooded_hills, MONSTER, minecraft:enderman,10,1,4
3077, forest, minecraft:wooded_hills, MONSTER, minecraft:skeleton,50,4,4
3078, forest, minecraft:wooded_hills, MONSTER, minecraft:slime,50,4,4
3079, forest, minecraft:wooded_hills, MONSTER, minecraft:spider,50,4,4
3080, forest, minecraft:wooded_hills, MONSTER, minecraft:witch,10,1,1
3081, forest, minecraft:wooded_hills, MONSTER, minecraft:zombie,50,4,4
3082, forest, minecraft:wooded_hills, MONSTER, minecraft:zombie_villager,10,1,1
3083, forest, minecraft:wooded_hills, MONSTER, quark:stoneling,50,1,1
3084, forest, minecraft:wooded_hills, MONSTER, quark:toretoise,50,1,1
3085, forest, minecraft:wooded_hills, CREATURE, alexsmobs:crow,10,3,5
3086, forest, minecraft:wooded_hills, CREATURE, alexsmobs:fly,10,2,3
3087, forest, minecraft:wooded_hills, CREATURE, alexsmobs:grizzly_bear,10,2,3
3088, forest, minecraft:wooded_hills, CREATURE, alexsmobs:raccoon,10,2,4
3089, forest, minecraft:wooded_hills, CREATURE, minecraft:chicken,10,4,4
3090, forest, minecraft:wooded_hills, CREATURE, minecraft:pig,10,4,4
3091, forest, minecraft:wooded_hills, CREATURE, minecraft:wolf,10,4,4
3092, forest, minecraft:wooded_hills, AMBIENT, alexsmobs:cockroach,10,5,5
3093, forest, minecraft:wooded_hills, AMBIENT, minecraft:bat,10,8,8
3094, forest, biomesoplenty:mystic_plains, MONSTER, alexsmobs:centipede_head,10,1,1
3095, forest, biomesoplenty:mystic_plains, MONSTER, lurkermod:lurker,35,1,1
3096, forest, biomesoplenty:mystic_plains, MONSTER, minecraft:slime,50,4,4
3097, forest, biomesoplenty:mystic_plains, MONSTER, minecraft:witch,20,1,1
3098, forest, biomesoplenty:mystic_plains, MONSTER, minecraft:zombie_villager,10,1,1
3099, forest, biomesoplenty:mystic_plains, MONSTER, quark:stoneling,50,1,1
3100, forest, biomesoplenty:mystic_plains, MONSTER, quark:toretoise,50,1,1
3101, forest, biomesoplenty:mystic_plains, CREATURE, alexsmobs:crow,10,3,5
3102, forest, biomesoplenty:mystic_plains, CREATURE, alexsmobs:fly,10,2,3
3103, forest, biomesoplenty:mystic_plains, CREATURE, alexsmobs:grizzly_bear,10,2,3
3104, forest, biomesoplenty:mystic_plains, CREATURE, alexsmobs:raccoon,10,2,4
3105, forest, biomesoplenty:mystic_plains, CREATURE, minecraft:rabbit,10,2,3
3106, forest, biomesoplenty:mystic_plains, AMBIENT, alexsmobs:cockroach,10,5,5
3107, forest, biomesoplenty:mystic_plains, AMBIENT, minecraft:bat,10,8,8
3108, desert, biomesoplenty:wasteland, MONSTER, alexsmobs:centipede_head,10,1,1
3109, desert, biomesoplenty:wasteland, MONSTER, alexsmobs:guster,35,1,2
3110, desert, biomesoplenty:wasteland, MONSTER, lurkermod:lurker,35,1,1
3111, desert, biomesoplenty:wasteland, MONSTER, minecraft:enderman,10,1,4
3112, desert, biomesoplenty:wasteland, MONSTER, minecraft:husk,50,4,4
3113, desert, biomesoplenty:wasteland, MONSTER, minecraft:skeleton,50,4,4
3114, desert, biomesoplenty:wasteland, MONSTER, minecraft:slime,50,4,4
3115, desert, biomesoplenty:wasteland, MONSTER, outvoted:hunger,10,1,1
3116, desert, biomesoplenty:wasteland, MONSTER, quark:stoneling,50,1,1
3117, desert, biomesoplenty:wasteland, MONSTER, quark:toretoise,50,1,1
3118, desert, biomesoplenty:wasteland, CREATURE, alexsmobs:elephant,30,3,5
3119, desert, biomesoplenty:wasteland, CREATURE, alexsmobs:fly,10,2,3
3120, desert, biomesoplenty:wasteland, CREATURE, alexsmobs:gazelle,40,7,7
3121, desert, biomesoplenty:wasteland, CREATURE, alexsmobs:rattlesnake,12,1,2
3122, desert, biomesoplenty:wasteland, CREATURE, alexsmobs:roadrunner,15,2,2
3123, desert, biomesoplenty:wasteland, CREATURE, cnb:lizard,50,1,1
3124, desert, biomesoplenty:wasteland, AMBIENT, alexsmobs:cockroach,10,5,5
3125, taiga, autumnity:red_spotted_taiga, MONSTER, alexsmobs:centipede_head,10,1,1
3126, taiga, autumnity:red_spotted_taiga, MONSTER, lurkermod:lurker,35,1,1
3127, taiga, autumnity:red_spotted_taiga, MONSTER, minecraft:creeper,50,4,4
3128, taiga, autumnity:red_spotted_taiga, MONSTER, minecraft:enderman,10,1,4
3129, taiga, autumnity:red_spotted_taiga, MONSTER, minecraft:skeleton,50,4,4
3130, taiga, autumnity:red_spotted_taiga, MONSTER, minecraft:slime,50,4,4
3131, taiga, autumnity:red_spotted_taiga, MONSTER, minecraft:spider,50,4,4
3132, taiga, autumnity:red_spotted_taiga, MONSTER, minecraft:witch,10,1,1
3133, taiga, autumnity:red_spotted_taiga, MONSTER, minecraft:zombie,50,4,4
3134, taiga, autumnity:red_spotted_taiga, MONSTER, minecraft:zombie_villager,10,1,1
3135, taiga, autumnity:red_spotted_taiga, MONSTER, quark:stoneling,50,1,1
3136, taiga, autumnity:red_spotted_taiga, MONSTER, quark:toretoise,50,1,1
3137, taiga, autumnity:red_spotted_taiga, CREATURE, alexsmobs:crow,10,3,5
3138, taiga, autumnity:red_spotted_taiga, CREATURE, alexsmobs:fly,10,2,3
3139, taiga, autumnity:red_spotted_taiga, CREATURE, alexsmobs:grizzly_bear,10,2,3
3140, taiga, autumnity:red_spotted_taiga, CREATURE, alexsmobs:raccoon,10,2,4
3141, taiga, autumnity:red_spotted_taiga, CREATURE, minecraft:chicken,10,4,4
3142, taiga, autumnity:red_spotted_taiga, CREATURE, minecraft:cow,10,4,4
3143, taiga, autumnity:red_spotted_taiga, CREATURE, minecraft:fox,10,2,4
3144, taiga, autumnity:red_spotted_taiga, CREATURE, minecraft:pig,10,4,4
3145, taiga, autumnity:red_spotted_taiga, CREATURE, minecraft:rabbit,10,2,3
3146, taiga, autumnity:red_spotted_taiga, CREATURE, minecraft:sheep,12,4,4
3147, taiga, autumnity:red_spotted_taiga, CREATURE, minecraft:wolf,10,4,4
3148, taiga, autumnity:red_spotted_taiga, AMBIENT, alexsmobs:cockroach,10,5,5
3149, taiga, autumnity:red_spotted_taiga, AMBIENT, minecraft:bat,10,8,8
3150, desert, minecraft:desert, MONSTER, alexsmobs:centipede_head,10,1,1
3151, desert, minecraft:desert, MONSTER, alexsmobs:guster,35,1,2
3152, desert, minecraft:desert, MONSTER, lurkermod:lurker,35,1,1
3153, desert, minecraft:desert, MONSTER, minecraft:creeper,50,4,4
3154, desert, minecraft:desert, MONSTER, minecraft:enderman,10,1,4
3155, desert, minecraft:desert, MONSTER, minecraft:husk,50,4,4
3156, desert, minecraft:desert, MONSTER, minecraft:skeleton,50,4,4
3157, desert, minecraft:desert, MONSTER, minecraft:slime,50,4,4
3158, desert, minecraft:desert, MONSTER, minecraft:spider,50,4,4
3159, desert, minecraft:desert, MONSTER, minecraft:witch,10,1,1
3160, desert, minecraft:desert, MONSTER, minecraft:zombie,19,4,4
3161, desert, minecraft:desert, MONSTER, minecraft:zombie_villager,10,1,1
3162, desert, minecraft:desert, MONSTER, outvoted:hunger,10,1,1
